1	1
1.0402010056627835	1.06014923548643
1.080402020252776	1.1199908890684591
1.120603066725661	1.1795204155211014
1.1608041833409062	1.238733284923159
1.2010054236617695	1.2976249826572217
1.2412068565552965	1.3561910094096672
1.2814085661923205	1.414426881170661
1.321610652047462	1.4723281292341577
1.361813228899129	1.529890300197897
1.4020164268295192	1.5871089559634086
1.4422203912246165	1.6439796737360095
1.482425282774193	1.7004980460248038
1.5226312774718098	1.756659680642686
1.5628385666148132	1.8124602007063337
1.60304735680434	1.8678952446362167
1.6432578699453133	1.922960466156591
1.6834703432464444	1.9776515342955001
1.7236850292202335	2.0319641333847773
1.7639021956829661	2.0858939630600397
1.8041221257547178	2.139436738260696
1.8443451178593513	2.1925881892299413
1.8845714857245173	2.245344061514758
1.9248015583816542	2.2977001159659194
1.9650356801659883	2.349652128737981
2.0052742107165322	2.4011958912892903
2.0455175249760895	2.4523272103819833
2.0857660131912494	2.50304190808198
2.1260200809123893	2.553335821758993
2.1662801489936743	2.6032048040865163
2.2065466535930573	2.652644723041839
2.2468200461722807	2.7016514619060334
2.2871007934968715	2.7502209192639606
2.3273893776361483	2.798349009004272
2.3676862959632143	2.846031660319401
2.4079920611549612	2.8932648177055746
2.448307201192071	2.9400444409628044
2.4886322593590107	2.9863665051948916
2.5289677942440374	3.032227000809426
2.5693143797391915	3.0776219335177815
2.6096726050403074	3.122547324335123
2.6500430746470034	3.1669992095804016
2.6904264083626863	3.2109736408763574
2.7308232412945537	3.254466685149519
2.7712342238535834	3.2974744246301997
2.8116600217545513	3.3399929568525053
2.8521013160160127	3.3820183946543247
2.8925588029603144	3.423546866177336
2.933033194213592	3.4645745148670093
2.973525216705764	3.505097499472594
3.0140356126705443	3.5451119940471374
3.0545651396454288	3.5846141879474676
3.0951145704717016	3.623600285834202
3.135684693294439	3.6620665076717476
3.176276311562498	3.7000090887282946
3.216890244028532	3.73742427957583
3.257527324748975	3.7743083460901192
3.298188403084052	3.810657569450721
3.338874343697777	3.84646824614098
3.379586026557947	3.8817366879480266
3.420324346936153	3.9164592219627847
